Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,68.389999,68.599998,67.730003,68.559998,52.990635,1565500
2016-12-02,69.000000,69.860001,68.949997,69.400002,53.639881,1434800
2016-12-05,69.129997,69.750000,68.010002,69.739998,53.902660,2705400
2016-12-06,69.889999,69.989998,68.820000,68.849998,53.214779,1873700
2016-12-07,69.059998,69.910004,69.059998,69.610001,53.802185,2236500
2016-12-08,69.089996,69.769997,68.760002,69.440002,53.670795,1627800
2016-12-09,69.589996,70.330002,69.230003,69.970001,54.080421,3307500
2016-12-12,69.660004,70.519997,69.459999,70.449997,54.451427,2698100
2016-12-13,70.720001,71.250000,70.599998,71.169998,55.007935,2755800
2016-12-14,71.620003,71.839996,69.529999,69.589996,53.786724,2185400
2016-12-15,69.250000,70.430000,68.809998,70.190002,54.250477,1453900
2016-12-16,70.300003,71.779999,70.230003,71.720001,55.433041,3499400
2016-12-19,71.779999,72.019997,71.120003,71.610001,55.348015,1516300
2016-12-20,71.599998,72.290001,71.300003,72.110001,55.734463,1597300
2016-12-21,71.959999,72.480003,71.709999,71.739998,55.448479,1633100
2016-12-22,71.709999,72.309998,71.660004,72.129997,55.749916,1172900
2016-12-23,72.160004,72.379997,71.790001,71.900002,55.572155,791700
2016-12-27,71.589996,72.080002,71.489998,71.940002,55.603081,841400
2016-12-28,71.500000,71.690002,71.040001,71.150002,55.410694,1778800
2016-12-29,71.379997,72.440002,71.220001,72.279999,56.290730,1524400
2016-12-30,72.349998,72.620003,71.779999,71.989998,56.064877,1960400
2017-01-03,71.760002,71.959999,71.070000,71.750000,55.877968,1971400
2017-01-04,71.940002,72.599998,71.779999,72.360001,56.353035,1790700
2017-01-05,72.480003,72.730003,71.730003,72.099998,56.150551,2270100
2017-01-06,71.820000,72.059998,71.559998,71.690002,55.831245,2066200
2017-01-09,71.910004,72.080002,70.930000,71.019997,55.309452,1251800
2017-01-10,71.080002,71.330002,70.570000,71.110001,55.379559,1258200
2017-01-11,71.070000,72.309998,71.070000,72.129997,56.173916,1505500
2017-01-12,72.059998,72.489998,71.830002,72.379997,56.368607,1176400
2017-01-13,72.239998,72.489998,71.610001,72.099998,56.150551,979300
2017-01-17,72.389999,72.889999,72.290001,72.510002,56.469849,1673400
2017-01-18,72.610001,72.949997,72.180000,72.300003,56.306313,1173500
