Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,116.040001,116.760002,115.879997,116.430000,96.061501,2485200
2016-12-02,116.690002,117.010002,116.000000,116.349998,95.995491,2088700
2016-12-05,116.910004,116.949997,116.360001,116.559998,96.168747,2310000
2016-12-06,116.500000,116.720001,116.029999,116.540001,96.152260,1755400
2016-12-07,116.269997,118.790001,116.269997,118.620003,97.868378,2539300
2016-12-08,119.000000,119.269997,118.150002,118.980003,98.165405,2157800
2016-12-09,118.910004,119.790001,118.440002,119.599998,98.676910,3196800
2016-12-12,119.410004,120.440002,119.330002,120.129997,99.114204,2760200
2016-12-13,120.330002,120.430000,119.360001,120.160004,99.138977,3123400
2016-12-14,119.849998,119.919998,116.930000,117.260002,96.746307,4983900
2016-12-15,117.209999,117.879997,116.440002,117.279999,96.762802,3045700
2016-12-16,117.379997,117.529999,115.089996,115.809998,95.549965,5543300
2016-12-19,116.260002,117.300003,116.059998,116.980003,96.515297,2209900
2016-12-20,117.190002,117.769997,117.110001,117.519997,96.960800,2074900
2016-12-21,117.040001,117.419998,116.019997,116.099998,95.789238,3028400
2016-12-22,116.639999,116.739998,115.790001,116.300003,95.954239,1969700
2016-12-23,116.320000,116.540001,115.879997,115.970001,95.681961,1229800
2016-12-27,116.300003,116.779999,116.070000,116.129997,95.813988,990800
2016-12-28,116.180000,116.279999,115.129997,115.199997,95.046677,1541700
2016-12-29,115.230003,115.500000,114.529999,114.980003,94.865181,1412300
2016-12-30,115.239998,115.430000,114.360001,114.639999,94.584648,1734000
2017-01-03,115.519997,116.070000,114.639999,115.080002,94.947685,2390700
2017-01-04,115.300003,115.849998,114.959999,115.110001,94.972427,1830800
2017-01-05,115.000000,115.980003,114.849998,115.169998,95.021935,1856200
2017-01-06,115.000000,115.660004,114.519997,115.400002,95.211693,1767000
2017-01-09,115.000000,115.190002,114.500000,114.769997,94.691917,1965200
2017-01-10,114.629997,114.809998,113.410004,113.919998,93.990623,2892600
2017-01-11,113.639999,114.470001,113.639999,114.180000,94.205132,2302700
2017-01-12,114.209999,114.209999,113.300003,113.910004,93.982376,1917000
2017-01-13,114.199997,114.599998,114.029999,114.239998,94.254616,1788000
2017-01-17,113.690002,114.110001,113.410004,114.070000,94.114365,2474700
2017-01-18,114.370003,115.449997,114.019997,114.959999,94.848679,2040000
2017-01-19,114.970001,115.150002,114.010002,114.269997,94.279381,1848000
