Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,59.860001,59.919998,57.970001,58.380001,42.920219,2401000
2016-12-02,58.820000,60.349998,58.570000,59.360001,43.640701,2455100
2016-12-05,59.369999,59.849998,58.750000,59.709999,43.898018,1676900
2016-12-06,59.840000,60.299999,59.470001,60.009998,44.118565,1395100
2016-12-07,60.209999,62.230000,60.189999,62.200001,45.728619,2589900
2016-12-08,61.980000,62.849998,61.750000,62.610001,46.030064,2103500
2016-12-09,62.750000,63.900002,62.310001,62.459999,45.919777,2130800
2016-12-12,62.299999,63.259998,62.020000,63.080002,46.375587,3171300
2016-12-13,63.380001,63.549999,62.470001,63.220001,46.478527,2742600
2016-12-14,63.310001,63.500000,60.950001,61.189999,44.986092,2859000
2016-12-15,60.970001,61.349998,59.889999,60.209999,44.265602,3320800
2016-12-16,60.320000,61.360001,59.990002,61.130001,45.528000,5641300
2016-12-19,61.480000,62.270000,61.360001,61.790001,46.019558,2179000
2016-12-20,61.700001,62.340000,61.349998,61.930000,46.123821,2063600
2016-12-21,62.020000,62.540001,61.130001,61.150002,45.542900,2606700
2016-12-22,61.040001,61.299999,60.200001,61.169998,45.557785,1388600
2016-12-23,61.290001,61.520000,60.410000,60.860001,45.326904,1034300
2016-12-27,60.959999,61.619999,60.700001,61.529999,45.825909,1347300
2016-12-28,61.669998,61.669998,60.580002,61.160000,45.550346,1228500
2016-12-29,61.250000,61.950001,60.930000,61.730000,45.974865,1519100
2016-12-30,61.869999,62.689999,61.770000,62.520000,46.563232,1742000
2017-01-03,62.290001,62.330002,61.529999,62.130001,46.272781,2400000
2017-01-04,62.169998,62.720001,62.150002,62.610001,46.630264,2172900
2017-01-05,62.369999,63.470001,61.779999,63.169998,47.047329,2516700
2017-01-06,63.060001,63.369999,62.820000,63.049999,46.957962,1934300
2017-01-09,63.240002,63.700001,62.799999,63.450001,47.255867,1533400
2017-01-10,62.779999,62.779999,60.810001,61.160000,45.550346,2859900
2017-01-11,61.320000,62.060001,60.889999,61.419998,45.743984,1879400
2017-01-12,61.320000,61.650002,60.500000,61.480000,45.788673,1691600
2017-01-13,61.360001,61.689999,61.130001,61.599998,45.878048,1391500
2017-01-17,61.889999,62.570000,61.520000,62.029999,46.198292,1500600
