Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,27.577778,27.879999,27.528889,27.706667,24.306202,895275
2016-12-02,27.697779,27.760000,27.457779,27.711111,24.310102,864225
2016-12-05,27.791111,27.844444,27.693333,27.813334,24.399782,555750
2016-12-06,27.933332,28.208889,27.875557,28.204445,24.742895,710775
2016-12-07,28.217777,28.444445,28.217777,28.440001,24.949543,647775
2016-12-08,28.488890,28.835556,28.386667,28.791111,25.257551,829800
2016-12-09,28.782223,28.920000,28.626667,28.897778,25.351135,614250
2016-12-12,28.924444,29.360001,28.924444,29.333332,25.733229,735525
2016-12-13,29.404444,29.511110,29.142221,29.360001,25.756624,706275
2016-12-14,29.431110,29.533333,29.026667,29.124443,25.549976,661050
2016-12-15,29.115557,29.471111,29.062222,29.324444,25.725435,775125
2016-12-16,29.337778,29.737778,29.133333,29.204445,25.620163,2533050
2016-12-19,29.324444,29.608889,29.262222,29.382221,25.776123,1205775
2016-12-20,29.400000,29.551111,29.351110,29.528889,25.904785,1152675
2016-12-21,29.528889,29.728889,29.466667,29.653334,26.013956,556875
2016-12-22,29.626667,29.733334,29.502222,29.666668,26.025658,469800
2016-12-23,29.680000,29.680000,29.546667,29.635555,25.998365,486675
2016-12-27,29.666668,29.706667,29.555555,29.582222,25.951576,643950
2016-12-28,29.657778,29.657778,29.400000,29.511110,25.889193,1037475
2016-12-29,29.511110,29.684444,29.435556,29.622223,25.986666,791550
2016-12-30,29.671110,29.724443,29.457779,29.559999,25.932081,807975
2017-01-03,29.688889,29.688889,29.400000,29.639999,26.002262,772650
2017-01-04,29.644444,30.160000,29.644444,30.071112,26.380463,994275
2017-01-05,30.106667,30.120001,29.777779,29.924444,26.251797,753075
2017-01-06,29.937778,29.973333,29.751110,29.808889,26.150421,625950
2017-01-09,29.813334,29.813334,29.320000,29.320000,25.721537,726975
2017-01-10,29.422222,29.875557,29.320000,29.737778,26.088034,909675
2017-01-11,29.706667,29.933332,29.582222,29.866667,26.201109,657450
2017-01-12,29.733334,29.862223,29.293333,29.666668,26.025658,864900
2017-01-13,29.760000,30.035557,29.702223,29.831112,26.169920,646425
2017-01-17,30.017778,30.088888,29.666668,29.826668,26.166019,1096425
2017-01-18,29.955557,30.195557,29.773333,29.853333,26.189409,1273725
2017-01-19,29.937778,30.075556,29.662222,29.835556,26.173815,842175
2017-01-20,29.906668,30.000000,29.648890,29.693333,26.049049,635625
2017-01-23,29.693333,29.813334,29.555555,29.657778,26.017860,438750
2017-01-24,29.733334,30.106667,29.733334,29.924444,26.251797,1021500
2017-01-25,30.053333,30.302221,29.986668,30.035557,26.349276,930825
2017-01-26,30.088888,30.235556,30.004444,30.195557,26.489639,492750
2017-01-27,30.177778,30.195557,30.000000,30.133333,26.435051,463725
2017-01-30,29.920000,30.106667,29.813334,29.911112,26.240097,932175
2017-01-31,29.951111,30.057777,29.577778,29.871111,26.205013,1416600
2017-02-01,29.959999,30.231112,29.484444,29.822222,26.162117,1302525
2017-02-02,29.928888,30.191111,29.902222,30.133333,26.435051,980775
2017-02-03,30.311111,30.368889,30.128889,30.164444,26.462339,753300
2017-02-06,30.200001,30.355556,30.075556,30.208889,26.501331,1195425
2017-02-07,30.262222,30.431110,30.177778,30.231112,26.520821,789300
2017-02-08,30.168888,30.235556,30.008888,30.071112,26.380463,1033200
